data,topic,country,language
"{""question"": ""На автомобильных дорогах, обозначенных этим знаком, водители междугородних автобусов имеют право двигаться со скоростью не более чем:"", ""options"": [""60 кмч"", ""80 кмч"", ""90 кмч""], ""correct_index"": 2, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/8/images/54.jpg""}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""Разрешается ли перевозка пассажиров в салоне автобуса в данной ситуации?"", ""options"": [""Запрещается."", ""Разрешается."", ""Разрешается, только в соответствии с количеством мест для сидения.""], ""correct_index"": 0, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/8/images/55.jpg""}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""Разрешается ли перевозка пассажиров в буксируемом автобусе?"", ""options"": [""Запрещается."", ""Разрешается, при жесткой сцепке."", ""Разрешается.""], ""correct_index"": 0, ""question_image"": null}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""При буксировке на буксируемом транспортном средстве должны быть включены:"", ""options"": [""Дальний свет фар."", ""Ближний свет фар."", ""Аварийная световая сигнализация.""], ""correct_index"": 2, ""question_image"": null}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""С какой максимальной скоростью разрешается движение междугородних автобусов на автомагистралях?"", ""options"": [""70 кмч."", ""80 кмч."", ""90 кмч."", ""100 кмч."", ""110 кмч.""], ""correct_index"": 2, ""question_image"": null}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""С какой максимальной скоростью разрешается движение автобусов на участках дорог, обозначенных таким дорожным знаком?"", ""options"": [""70 кмч."", ""80 кмч."", ""90 кмч."", ""100 кмч."", ""110 кмч.""], ""correct_index"": 2, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/8/images/59.jpg""}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""С какой максимальной скоростью разрешается движение междугородним автобусам на автомагистралях?"", ""options"": [""70 кмч."", ""80 кмч."", ""110 кмч."", ""100 кмч."", ""90 кмч.""], ""correct_index"": 4, ""question_image"": null}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""С какой скоростью разрешается движениe транспортных средств на территориях, обозначенных дорожными знаками „Жилая зона'' и „ Конец жилой зоны''?"", ""options"": [""Не более 5 кмч."", ""Не более 10 кмч."", ""Не более 20 кмч.""], ""correct_index"": 2, ""question_image"": null}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""С какой максимальной скоростью допускается движение легковых автомобилей на участках дорог, обозначенных таким дорожным знаком?"", ""options"": [""70 кмч."", ""80 кмч."", ""90 кмч."", ""100 кмч."", ""110 кмч.""], ""correct_index"": 4, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/8/images/62.jpg""}","Группа № 8. Скорость, буксировка, перевозка людей и грузов",am,ru
"{""question"": ""В каком случае Правила не требуют подачи предупредительного сигнала?"", ""options"": [""Перед остановкой у края проезжей части."", ""Перед закруглением дороги, обозначенной знаком ,,Опасный поворот\""."", ""Перед перестроением на соседнюю полосу движения.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Когда должен быть подан предупредительный сигнал перед перестроением?"", ""options"": [""Непосредственно перед началом выполнения маневра."", ""Сразу после начала выполнения маневра."", ""Заблаговременно до начала выполнения маневра.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Перед маневром предупредительный сигнал должен быть подан:"", ""options"": [""Непосредственно перед началом выполнения маневра."", ""Одновременно с началом выполнения маневра."", ""Заблаговременно, до начала выполнения маневра.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Подача водителем предупредительного сигнала рукой прекращается:"", ""options"": [""Непосредственно перед началом выполнения маневра."", ""Непосредственно после завершения выполнения маневра."", ""Во время выполнения маневра.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Когда водитель обязан подавать предупредительный сигнал перед остановкой?"", ""options"": [""Только в случае, если сзади него движется другое транспортное средство."", ""Только в населенных пунктах."", ""Во всех случаях.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Какие сигналы общей тревоги обязан подавать водитель звуковыми сигналами при вынужденной остановке транспортного средства на железнодорожном переезде?"", ""options"": [""Три длинных и один короткий."", ""Один длинный и три коротких."", ""Один длинный и два коротких.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""При отсутствии или неисправности светового указателя поворота подача предупредительного сигнала рукой прекращается:"", ""options"": [""Непосредственно перед выполнением маневра."", ""Незамедлительно после завершения маневра."", ""Во время выполнения маневра.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Сигналом общей тревоги на железнодорожном переезде служат серии из:"", ""options"": [""Двух длинных и двух коротких сигналов."", ""Одного длинного и трех короткий сигналов."", ""Трех длинных и трех коротких сигналов."", ""Трех длинных и одного короткого сигнала.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На каком рисунке водитель подает сигнал предупреждения о повороте налево:"", ""options"": [""1"", ""2"", ""3""], ""correct_index"": 0, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/9.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Приближаясь к стоящему транспортному средству с включенным проблесковым маячком красного цвета водители транспортных средств, движущихся в данном направлении, должны:"", ""options"": [""Остановиться и продолжить движение, лишь получив на это разрешение."", ""Снизить скорость, чтобы, при необходимости, иметь возможность незамедлительно остановиться.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Для чего служат установленные на транспортных средствах проблесковые маячки оранжевого или желтого цветов?"", ""options"": [""Для получения преимущества перед другими участниками дорожного движения."", ""Для предупреждения других участников дорожного движения об опасности.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""При приближении транспортного средства с включенными проблесковым маячком синего цвета и специальным звуковым сигналом водители обязаны:"", ""options"": [""Уступить дорогу для обеспечения беспрепятственного проезда указанного транспортного средства."", ""Снизить скорость и уступить дорогу для обеспечения беспрепятственного проезда указанного транспортного средства.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Синий автомобиль проедет перекресток:"", ""options"": [""Первым одновременно с красным."", ""Вторым одновременно с красным."", ""Третьим одновременно с красным.""], ""correct_index"": 2, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/13.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""При приближении транспортного средства с включенными проблесковыми маячками синего и красного цветов и специальным звуковым сигналом водители обязаны:"", ""options"": [""Уступить дорогу для обеспечения беспрепятственного проезда указанного транспортного средства."", ""Снизить скорость и уступить дорогу, для обеспечения беспрепятственного проезда указанного транспортного средства, а также сопровождаемых им транспортных средств.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Водитель какого транспортного средства имеет преимущество на первоочередное движение?"", ""options"": [""Водитель дорожной машины."", ""Водитель легкового автомобиля.""], ""correct_index"": 1, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/15.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Черный автомобиль проедет перекресток:"", ""options"": [""Первым."", ""Вторым."", ""Последним.""], ""correct_index"": 1, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/16.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Водитель какого транспортного средства должен уступить дорогу?"", ""options"": [""Водитель автомобиля скорой помощи."", ""Водитель легкового автомобиля.""], ""correct_index"": 1, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/17.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Синий автомобиль проедет перекресток:"", ""options"": [""Первым."", ""Вторым."", ""Третьим."", ""Последним.""], ""correct_index"": 3, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/18.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Дает ли преимущество в движении включенный на транспортном средстве проблесковый маячок желтого(оранжевого) цвета?"", ""options"": [""Дает."", ""Не дает.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Водитель транспортного средства с включенными маячками бело-лунного цвета подает специальный звуковой сигнал, чтобы:"", ""options"": [""Получить преимущество в движении перед другими участниками движения."", ""Привлечь внимание служащих полиции и других лиц.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Водитель транспортного средства, оборудованного проблесковым маячком синего цвета, имеет преимущество перед другими участниками дорожного движения, если:"", ""options"": [""Включил проблесковый маячок."", ""Подает специальный звуковой сигнал."", ""Включил проблесковый маячок и подает специальный звуковой сигнал.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Обгон перед железнодорожным переездом запрещен ближе, чем за:"", ""options"": [""50 м."", ""100 м."", ""150 м.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли обгон транспортных средств в зоне перекрестка на дороге, являющейся главной по отношению к пересекаемой?"", ""options"": [""Разрешается."", ""Запрещается.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешен ли водителю легкового автомобиля обгон в данной ситуации?"", ""options"": [""Разрешен."", ""Разрешен, если скорость мотоцикла менее 30 км/ч"", ""Запрещен.""], ""correct_index"": 2, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/24.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Обгон запрещен:"", ""options"": [""На перекрестках."", ""Ближе, чем за 150 м до железнодорожного переезда."", ""В обоих случаях.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Обгон запрещен:"", ""options"": [""На регулируемых перекрестках."", ""На нерегулируемых перекрестках."", ""В обоих случаях.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли обгонять автопоезд в данной ситуации, если он движется со скоростью менее 30 км/ч?"", ""options"": [""Запрещается."", ""Разрешается.""], ""correct_index"": 0, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/27.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли водителю зеленого автомобиля выполнять обгон?"", ""options"": [""Разрешается."", ""Запрещается."", ""Разрешается, если красный автомобиль движется со скоростью менее 30 км/ч.""], ""correct_index"": 1, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/28.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли водителю красного автомобиля выполнить обгон в данной ситуации?"", ""options"": [""Разрешается."", ""Запрещается."", ""Разрешается, при условии, если скорость обгоняемого менее 30 км/ч.""], ""correct_index"": 1, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/29.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли обгонять автобус в этом месте?"", ""options"": [""Разрешается."", ""Запрещается.""], ""correct_index"": 0, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/30.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Обгон транспортных средств, это:"", ""options"": [""Опережение находящегося в движении одного или нескольких транспортных средств, связанное с выездом на полосу встречного движения."", ""Опережение находящегося в движении одного или нескольких транспортных средств, связанное с выездом с занимаемой полосы.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""В темное время суток и в условиях недостаточной видимости, независимо от освещения дороги, на движущемся механическом транспортном средстве должны быть включены:"", ""options"": [""Фары дальнего света."", ""Фары ближнего света."", ""Фары дальнего или ближнего света.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""В каком случае на мотоцикле должен быть включен ближний свет фар в светлое время суток?"", ""options"": [""При движении в условиях недостаточной видимости."", ""На имеющем неисправности мотоцикле, следующего к месту стоянки."", ""В любом случае, при нахождении в движении."", ""При перевозке больного пассажира.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Что должен предпринять водитель в первую очередь при ослеплении светом фар встречного автомобиля?"", ""options"": [""Дальний свет фар (если включен) переключить на ближний."", ""Включить аварийную световую сигнализацию."", ""Подать звуковой сигнал: один длинный и три коротких."", ""Подать звуковой сигнал: один короткий и три длинных.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Звуковые сигналы могут применяться только:"", ""options"": [""В населенных пунктах, для предупреждения других водителей о намерении произвести обгон."", ""Когда это необходимо для предотвращения дорожно- транспортного происшествия."", ""В обоих случаях.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""При движении в темное время суток на неосвещенных участках дорог на механическом транспортном средстве должен быть включен:"", ""options"": [""Ближний или дальний свет фар."", ""Только ближний свет фар."", ""Только дальний свет фар.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Задние противотуманные фонари могут применяться:"", ""options"": [""При движении в колонне в темное время суток."", ""При движении в тоннелях."", ""Только в условиях недостаточной видимости."", ""При разгрузке груза в темное время суток."", ""Во всех перечисленных случаях.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На каком расстоянии до встречного транспортного средства дальний свет фар должен быть переключен на ближний?"", ""options"": [""За 100 м."", ""За 150 м."", ""За 300 м.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Фарой-прожектором разрешается пользоваться:"", ""options"": [""Только вне населенных пунктов при отсутствии встречных и попутных транспортных средств."", ""Только в условиях недостаточной видимости."", ""В любых местах, если в этом есть необходимость."", ""В темное время суток на всех участках дорог.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На каком расстоянии до начала опасного участка устанавливается этот предупреждающий знак в населенных пунктах?"", ""options"": [""25-50 м."", ""50-100 м."", ""100-150 м""], ""correct_index"": 1, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/40.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли провозить через железнодорожный переезд сельскохозяйственные, дорожные, строительные и другие машины и механизмы?"", ""options"": [""Разрешается, если переезд не оборудован шлагбаумом."", ""Разрешается, если они находятся в нетранспортном положении."", ""Разрешается, если они находятся в транспортном положении.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""В каком месте разрешается пересекать железнодорожные линии?"", ""options"": [""Там, где видимость с обоих сторон не менее 1000 м."", ""По усмотрению водителя в удобном для этого местах."", ""В предусмотренных для этого местах."", ""На расстоянии не менее 1000 м от железнодорожных вокзалов.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли самовольно открывать шлагбаум или объезжать его при выполнении служебного задания?"", ""options"": [""Запрещается."", ""Разрешается."", ""Разрешается по усмотрению водителя, если вблизи нет приближающего поезда."", ""Разрешается при отсутствии дежурного по переезду.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли провозить через железнодорожный переезд сельскохозяйственные, дорожные, строительные и другие машины и механизмы?"", ""options"": [""Разрешается."", ""Разрешается, если они находятся в транспортном положении."", ""Запрещается.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Чем должен руководствоваться водитель при приближении к железнодорожному переезду:"", ""options"": [""Положением шлагбаума и сигналами светофора."", ""Требованиями дорожных знаков и разметки."", ""Указаниями дежурного по переезду."", ""Всеми перечисленными требованиями.""], ""correct_index"": 3, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли перемещение пешеходов по дороге, обозначенной знаком ,,Автомагистраль\\\""?"", ""options"": [""Запрещается."", ""Разрешается идти только вне населенных пунктов навстречу движения транспортных средств."", ""Разрешается идти вне населенных пунктов по ходу движения транспортных средств.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На автомагистралях движение транспортных средств, скорость которых по технической характеристике или состоянию менее 40 км/ч:"", ""options"": [""Разрешается только по крайней правой полосе."", ""Запрещается."", ""Разрешается при отсутствии знака Ограничение минимальной скорости\"".""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На транспортном средстве аварийная световая сигнализация должна быть включена:"", ""options"": [""При дорожно-транспортном происшествии."", ""При вынужденной остановке в местах, где остановка запрещена."", ""В обоих случаях.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На транспортном средстве аварийная световая сигнализация должна быть включена:"", ""options"": [""При дорожно-транспортном происшествии."", ""При буксировке (на буксируемом механическом транспортном средстве)."", ""При вынужденной остановке в местах, где остановка запрещается."", ""Во всех указанных случаях.""], ""correct_index"": 3, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На каком расстоянии от транспортного средства устанавливают знак \\\""Аварийная остановка\\\""?"", ""options"": [""В населенных пунктах — не менее чем за 15 м, вне населенных пунктов — 30 м."", ""В населенных пунктах — не менее чем за 10 м, вне населенных пунктов — 20 м."", ""В населенных пунктах — не менее чем за 5 м, вне населенных пунктов — 10 м.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На транспортном средстве аварийная световая сигнализация должна быть включена:"", ""options"": [""При ослеплении водителя светом фар."", ""При буксировке (на буксируемом механическом транспортном средстве)."", ""В обоих случаях.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На транспортном средстве аварийная световая сигнализация должна быть включена:"", ""options"": [""При дорожно-транспортном происшествии."", ""При буксировке (на буксируемом механическом транспортном средстве)."", ""В обоих случаях.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На застроенных территориях, вьезды на которую и выезды с которой обозначены дорожными знаками ,,Жилая зона\\\"" и ,,Конец жилой зоны'', не запрещается:"", ""options"": [""Перемещение пешеходов по проезжей части дороги."", ""Сквозное движение транспортных средств."", ""Учебная езда.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Перекресток считается регулируемым, если очередность движения на нем определяется:"", ""options"": [""Только сигналами светофора."", ""Только сигналами регулировщика."", ""В обоих случаях.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Если на грунтовой дороге непосредственно перед перекрестком имеется участок с покрытием, то делает ли это ее равной по значению с пересекаемой?"", ""options"": [""Нет."", ""Да.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""На каком рисунке показаны разрешенные направления движения?"", ""options"": [""На левом рисунке."", ""На среднем рисунке."", ""На правом рисунке."", ""На среднем и правом рисунке.""], ""correct_index"": 2, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/56.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Если значения сигналов светофора противоречат требованиям дорожных знаков приоритета, то водители должны руководствоваться:"", ""options"": [""Требованиями знаков."", ""Сигналами светофора.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли водителю автомобиля продолжать движение при включении желтого сигнала светофора или поднятии регулировщиком руки вверх?"", ""options"": [""Запрещается."", ""Разрешается, только в случае, если водитель не может остановиться, не прибегая к экстренному торможению.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Регулировщик подает сигнал свистком:"", ""options"": [""Только в том случае, когда требует остановить транспортное средство."", ""Для привлечения к себе внимания участников дорожного движения.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Разрешается ли в данной ситуации автопоезду проехать по мосту?"", ""options"": [""Разрешается."", ""Запрещается.""], ""correct_index"": 1, ""question_image"": ""https://cdn.jsdelivr.net/gh/vladfediushin/driving-assets@main/Armenia/9/images/60.jpg""}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""В каком случае правила не обязывают водителя автобуса подать предупредительный сигнал?"", ""options"": [""Во время остановки у края проезжей части."", ""Перед закруглением участка дороги, обозначенной знаком ,,Опасный поворот\""."", ""Перед перестроением на соседнюю полосу движения."", ""При движении по установленному маршруту.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Перед перестроением водитель автобуса должен подавать предупредительный сигнал?"", ""options"": [""Непосредственно перед началом выполнения маневра."", ""Сразу после начала выполнения маневра."", ""Заранее — перед началом выполнения маневра."", ""Не обязан, если автобус движется по установленному маршруту.""], ""correct_index"": 2, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Какие повторяющиеся звуковые сигналы общей тревоги обязан подавать водитель автобуса при вынужденной остановке транспортного средства на железнодорожном переезде?"", ""options"": [""Три длинных и один короткий."", ""Один длинный и три коротких."", ""Один длинный и два коротких."", ""Два длинных и два коротких.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""Приближаясь к стоящему транспортному средству с включенным проблесковым маячком красного цвета водители транспортных средств общего пользования, движущихся в данном направлении, обязаны:"", ""options"": [""Остановиться и продолжить движение, лишь получив на это разрешение."", ""Снизить скорость, чтобы при необходимости иметь возможность незамедлительно остановиться."", ""Продолжить движение, поскольку двигаются по установленному маршруту.""], ""correct_index"": 0, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
"{""question"": ""При приближении транспортного средства с включенным проблесковым маячком синего цвета и специальным звуковым сигналом водители транспортных средств общего пользования обязаны:"", ""options"": [""Продолжить движение, поскольку двигаются по установленному маршруту."", ""Уступить дорогу для обеспечения беспрепятственного проезда указанного транспортного средства."", ""Снизить скорость и уступить дорогу для обеспечения беспрепятственного проезда указанного транспортного средства.""], ""correct_index"": 1, ""question_image"": null}","Группа № 9. Предупредительные сигналы, специальные сигналы",am,ru
